global_id,ifc_type,name,x_m,y_m,z_m,x_min_m,y_min_m,z_min_m,x_max_m,y_max_m,z_max_m,length_m,width_m,height_m,material,thickness_m,load_bearing,is_external,reference
11Je14my97hBHYwYXU$RZ9,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072712,75.613,9.554,3.725,75.363,-4.199,3.1,75.863,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZ8,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072713,71.873,9.554,3.725,71.623,-4.199,3.1,72.123,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZB,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 350:3072714,68.23,9.554,3.725,68.055,-4.199,3.1,68.405,23.306,4.35,0.35,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 350
11Je14my97hBHYwYXU$RZA,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 350:3072715,67.13,9.554,3.725,66.955,-4.199,3.1,67.305,23.306,4.35,0.35,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 350
11Je14my97hBHYwYXU$RZD,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072716,63.543,9.554,3.725,63.293,-4.199,3.1,63.793,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZC,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072717,59.943,9.554,3.725,59.693,-4.199,3.1,60.193,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZF,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072718,56.343,9.554,3.725,56.093,-4.199,3.1,56.593,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZE,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 350:3072719,52.93,9.554,3.725,52.755,-4.199,3.1,53.105,23.306,4.35,0.35,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 350
11Je14my97hBHYwYXU$RZH,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 350:3072720,51.83,9.554,3.725,51.655,-4.199,3.1,52.005,23.306,4.35,0.35,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 350
11Je14my97hBHYwYXU$RZG,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072721,48.038,9.554,3.725,47.788,-4.199,3.1,48.288,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZJ,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072722,44.298,9.554,3.725,44.048,-4.199,3.1,44.548,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZI,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1250 x 500:3072723,40.558,9.554,3.725,40.308,-4.199,3.1,40.808,23.306,4.35,0.5,27.505,1.25,Metall - Baustahl S235,,True,,TRG_STA_SVT_1250 x 500
11Je14my97hBHYwYXU$RZL,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 400:3072724,78.13,9.551,12.33,77.93,-4.199,11.78,78.33,23.301,12.88,0.4,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 400
11Je14my97hBHYwYXU$RZK,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 400:3072725,73.18,9.551,12.33,72.98,-4.199,11.78,73.38,23.301,12.88,0.4,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 400
11Je14my97hBHYwYXU$RZN,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 250:3072726,68.23,9.551,12.33,68.105,-4.199,11.78,68.355,23.301,12.88,0.25,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 250
11Je14my97hBHYwYXU$RZM,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 250:3072727,67.13,9.551,12.33,67.005,-4.199,11.78,67.255,23.301,12.88,0.25,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 250
11Je14my97hBHYwYXU$RZP,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 400:3072728,62.395,9.551,12.33,62.195,-4.199,11.78,62.595,23.301,12.88,0.4,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 400
11Je14my97hBHYwYXU$RZO,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 400:3072729,57.665,9.551,12.33,57.465,-4.199,11.78,57.865,23.301,12.88,0.4,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 400
11Je14my97hBHYwYXU$RZR,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 250:3072730,52.93,9.551,12.33,52.805,-4.199,11.78,53.055,23.301,12.88,0.25,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 250
11Je14my97hBHYwYXU$RZQ,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 250:3072731,51.83,9.551,12.33,51.705,-4.199,11.78,51.955,23.301,12.88,0.25,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 250
11Je14my97hBHYwYXU$RZT,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 400:3072732,46.88,9.551,12.33,46.68,-4.199,11.78,47.08,23.301,12.88,0.4,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 400
11Je14my97hBHYwYXU$RZS,IfcBeam,Schweißverbundträger:TRG_STA_SVT_1100 x 400:3072733,41.93,9.551,12.33,41.73,-4.199,11.78,42.13,23.301,12.88,0.4,27.5,1.1,Metall - Baustahl S235,,True,,TRG_STA_SVT_1100 x 400
11Je14my97hBHYwYfU$RW1,IfcStair,RB_TH6_UG01:RB_TH6_UG01:3072512,84.05,6.219,-6.607,83.355,4.964,-7.375,84.746,7.475,-5.84,1.39,2.511,1.535,Betonfertigteil - ohne Dämmeigenschaften,,,,RB_TH6_UG01
11Je14my97hBHYwYXU$RW1,IfcStair,RB_TH6_UG01:RB_TH6_UG01:3072512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RB_TH6_UG01
11Je14my97hBHYwYfU$RWt,IfcStair,RB_TH6_UG02:RB_TH6_UG02:3072566,86.227,4.472,-4.529,85.536,1.468,-6.22,86.918,7.475,-2.839,1.382,6.007,3.381,Betonfertigteil - ohne Dämmeigenschaften,,,,RB_TH6_UG02
11Je14my97hBHYwYXU$RWt,IfcStair,RB_TH6_UG02:RB_TH6_UG02:3072566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RB_TH6_UG02
11Je14my97hBHYwYfU$RXj,IfcStair,RB_TH6_EG01:RB_TH6_EG01:3072620,84.044,4.472,-1.519,83.342,1.468,-3.199,84.746,7.475,0.161,1.404,6.007,3.361,Betonfertigteil - ohne Dämmeigenschaften,,,,RB_TH6_EG01
11Je14my97hBHYwYXU$RXj,IfcStair,RB_TH6_EG01:RB_TH6_EG01:3072620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RB_TH6_EG01
11Je14my97hBHYwYfU$RYP,IfcStair,RB_TH6_EG02:RB_TH6_EG02:3072664,86.227,5.052,1.065,85.536,2.628,-0.199,86.918,7.475,2.328,1.382,4.847,2.527,Betonfertigteil - ohne Dämmeigenschaften,,,,RB_TH6_EG02
11Je14my97hBHYwYXU$RYP,IfcStair,RB_TH6_EG02:RB_TH6_EG02:3072664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RB_TH6_EG02
11Je14my97hBHYwYfU$RZ7,IfcStair,RB_TH6_OG01:RB_TH6_OG01:3072710,84.048,5.052,3.315,83.35,2.628,1.968,84.746,7.475,4.662,1.396,4.847,2.694,Betonfertigteil - ohne Dämmeigenschaften,,,,RB_TH6_OG01
11Je14my97hBHYwYXU$RZ7,IfcStair,RB_TH6_OG01:RB_TH6_OG01:3072710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RB_TH6_OG01
11Je14my97hBHYwYXU$RaH,IfcBuildingElementProxy,Plattenkante:RB_BPL_MB_VT_1050 x 45°:3072784,60.025,20.741,-7.325,48.117,19.216,-7.85,71.934,22.266,-6.8,23.817,3.05,1.05,,,,,RB_BPL_MB_VT_1050 x 45°
11Je14my97hBHYwYXU$Rdf,IfcBuildingElementProxy,Plattenkante:RB_BPL_MB_VT_900 x 45°:3073000,99.514,-4.559,-8.92,98.174,-5.899,-9.24,100.854,-3.219,-8.6,2.68,2.68,0.64,,,,,RB_BPL_MB_VT_900 x 45°
11Je14my97hBHYwYXU$Rdw,IfcBuildingElementProxy,Plattenkante:RB_BPL_MB_VT_900 x 45°:3073019,82.445,-3.243,-7.345,81.55,-3.688,-7.79,83.34,-2.798,-6.9,1.79,0.89,0.89,,,,,RB_BPL_MB_VT_900 x 45°
11Je14my97hBHYwYXU$Rdz,IfcBuildingElementProxy,Plattenkante:RB_BPL_MB_VT_900 x 45°:3073020,82.44,3.983,-7.34,81.54,-3.698,-7.79,83.34,11.665,-6.89,1.8,15.363,0.9,,,,,RB_BPL_MB_VT_900 x 45°
11Je14my97hBHYwYXU$Rd_,IfcBuildingElementProxy,Plattenkante:RB_BPL_MB_VT_550 x 45°:3073023,86.516,-0.198,-8.115,85.841,-2.798,-8.34,87.191,2.403,-7.89,1.35,5.201,0.45,,,,,RB_BPL_MB_VT_550 x 45°
11Je14my97hBHYwYXU$RTD,IfcBuildingElementProxy,Doka_588188000_GMF:Doka_588188000_Framax tie-holder bracket_GMF:3075404,22.414,14.138,-3.015,22.369,14.074,-3.08,22.459,14.202,-2.95,0.09,0.128,0.13,Doka_steel_blue,,,,Doka_588188000_Framax tie-holder bracket_GMF
1JrYh29o1ByOeU6X5ndqeN,IfcBuildingElementProxy,"RB WK 7534.16 - 75,0 m Ausladung:RB WK 7534.16 - 75,0 m Ausladung:3131108",67.378,33.278,30.395,19.35,30.94,0.0,115.405,35.615,60.79,96.055,4.675,60.79,IfcMaterialList,,,,"RB WK 7534.16 - 75,0 m Ausladung"
1JrYh29o1ByOeU6X5ndsOF,IfcBuildingElementProxy,CPAC Concrete Truck 10 wheel:รถโม่ Cpac_(10 ล้อ):3140348,62.16,-8.351,-0.93,57.888,-9.939,-3.0,66.432,-6.763,1.139,8.544,3.176,4.139,Fanalini rossi volvo,,,,รถโม่ Cpac_(10 ล้อ)
1JrYh29o1ByOeU6X5ndsV_,IfcBuildingElementProxy,CPAC Concrete Truck 10 wheel:รถโม่ Cpac_(10 ล้อ):3140365,62.453,-11.708,-0.93,58.181,-13.296,-3.0,66.725,-10.119,1.139,8.544,3.176,4.139,Fanalini rossi volvo,,,,รถโม่ Cpac_(10 ล้อ)
1JrYh29o1ByOeU6X5ndsUz,IfcBuildingElementProxy,CPAC Concrete Truck 10 wheel:รถโม่ Cpac_(10 ล้อ):3140430,80.357,-8.174,-2.48,76.085,-9.762,-4.55,84.629,-6.586,-0.411,8.544,3.176,4.139,IfcMaterialList,,,,รถโม่ Cpac_(10 ล้อ)
1JrYh29o1ByOeU6X5nW3hj,IfcBuildingElementProxy,CPAC Concrete Truck 10 wheel:รถโม่ Cpac_(10 ล้อ):3192350,115.269,-5.777,-2.48,111.166,-8.978,-4.55,119.372,-2.576,-0.411,8.206,6.402,4.139,IfcMaterialList,,,,รถโม่ Cpac_(10 ล้อ)
1JrYh29o1ByOeU6X5nW3hG,IfcBuildingElementProxy,CPAC Concrete Truck 10 wheel:รถโม่ Cpac_(10 ล้อ):3192355,132.408,0.947,-2.48,128.136,-0.641,-4.55,136.68,2.535,-0.411,8.544,3.176,4.139,IfcMaterialList,,,,รถโม่ Cpac_(10 ล้อ)
1JrYh29o1ByOeU6X5nW3ix,IfcBuildingElementProxy,Tadano_GR-700N-2:Tadano_GR-700N-2:3192776,40.511,42.296,9.5,27.032,35.404,0.0,53.989,49.187,19.0,26.957,13.782,19.0,IfcMaterialList,,,,Tadano_GR-700N-2
