TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
6533;9521;09;A;   3;220101; 6;s;11; 1056;-; 1459;-;   18;-;   26;-; 1013;-;   -1;x;   -1;x;   -1;x;    2;-;    0;-;    6;-;   12;-;   -1;x;   23;-; 1416;-;   -1;x;   -1;x;   -1;x;    3;-;    3;-;    7;-;   16;-;   -1;x;   14;-
6533;9521;09;A;   3;220101; 6;s;12; 2044;-; 1896;-;   32;-;   23;-; 1979;-;   -1;x;   -1;x;   -1;x;    8;-;    1;-;   11;-;   20;-;   -1;x;   25;-; 1851;-;   -1;x;   -1;x;   -1;x;    5;-;    0;-;    9;-;   14;-;   -1;x;   17;-
6533;9521;09;A;   3;220101; 6;s;13; 2767;-; 2103;-;   30;-;   15;-; 2695;-;   -1;x;   -1;x;   -1;x;   13;-;    1;-;   18;-;   11;-;   -1;x;   29;-; 2062;-;   -1;x;   -1;x;   -1;x;    7;-;    3;-;    8;-;    4;-;   -1;x;   19;-
6533;9521;09;A;   3;220101; 6;s;14; 3061;-; 2314;-;   35;-;   21;-; 2970;-;   -1;x;   -1;x;   -1;x;   15;-;    2;-;   20;-;   13;-;   -1;x;   41;-; 2251;-;   -1;x;   -1;x;   -1;x;   14;-;    1;-;    9;-;   11;-;   -1;x;   28;-
6533;9521;09;A;   3;220101; 6;s;15; 3139;-; 2568;-;   28;-;   24;-; 3057;-;   -1;x;   -1;x;   -1;x;   18;-;    0;-;   22;-;    6;-;   -1;x;   36;-; 2510;-;   -1;x;   -1;x;   -1;x;   10;-;    0;-;   15;-;    9;-;   -1;x;   24;-
6533;9521;09;A;   3;220101; 6;s;16; 2826;-; 2328;-;   33;-;   32;-; 2737;-;   -1;x;   -1;x;   -1;x;   18;-;    2;-;   21;-;   10;-;   -1;x;   38;-; 2267;-;   -1;x;   -1;x;   -1;x;    8;-;    5;-;   19;-;    8;-;   -1;x;   21;-
6533;9521;09;A;   3;220101; 6;s;17; 2213;-; 2128;-;   15;-;   31;-; 2170;-;   -1;x;   -1;x;   -1;x;    9;-;    1;-;   10;-;    4;-;   -1;x;   19;-; 2067;-;   -1;x;   -1;x;   -1;x;    8;-;    3;-;   15;-;   13;-;   -1;x;   22;-
6533;9521;09;A;   3;220101; 6;s;18; 1867;-; 1807;-;   25;-;   32;-; 1808;-;   -1;x;   -1;x;   -1;x;   14;-;    1;-;   11;-;   13;-;   -1;x;   20;-; 1751;-;   -1;x;   -1;x;   -1;x;   11;-;    4;-;   13;-;   15;-;   -1;x;   13;-
6533;9521;09;A;   3;220101; 6;s;19; 1534;-; 1357;-;   23;-;   19;-; 1492;-;   -1;x;   -1;x;   -1;x;    4;-;    0;-;   12;-;   11;-;   -1;x;   15;-; 1311;-;   -1;x;   -1;x;   -1;x;   11;-;    0;-;   10;-;    9;-;   -1;x;   16;-
6533;9521;09;A;   3;220101; 6;s;20; 1315;-; 1009;-;   32;-;   12;-; 1263;-;   -1;x;   -1;x;   -1;x;    6;-;    0;-;   12;-;   20;-;   -1;x;   14;-;  972;-;   -1;x;   -1;x;   -1;x;   12;-;    0;-;    4;-;    8;-;   -1;x;   13;-
6533;9521;09;A;   3;220101; 6;s;21; 1153;-;  791;-;   24;-;   20;-; 1107;-;   -1;x;   -1;x;   -1;x;    7;-;    0;-;   10;-;   14;-;   -1;x;   15;-;  757;-;   -1;x;   -1;x;   -1;x;    5;-;    1;-;    5;-;   14;-;   -1;x;    9;-
6533;9521;09;A;   3;220101; 6;s;22;  876;-;  559;-;   35;-;   23;-;  826;-;   -1;x;   -1;x;   -1;x;    9;-;    2;-;   11;-;   22;-;   -1;x;    6;-;  525;-;   -1;x;   -1;x;   -1;x;    6;-;    0;-;    7;-;   16;-;   -1;x;    5;-
6533;9521;09;A;   3;220101; 6;s;23;  610;-;  408;-;   26;-;   21;-;  570;-;   -1;x;   -1;x;   -1;x;    5;-;    0;-;    9;-;   17;-;   -1;x;    9;-;  373;-;   -1;x;   -1;x;   -1;x;    8;-;    2;-;    3;-;   16;-;   -1;x;    6;-
6533;9521;09;A;   3;220101; 6;s;24;  426;-;  269;-;   26;-;   22;-;  389;-;   -1;x;   -1;x;   -1;x;    2;-;    3;-;    5;-;   18;-;   -1;x;    9;-;  238;-;   -1;x;   -1;x;   -1;x;    4;-;    6;-;    3;-;   13;-;   -1;x;    5;-
6533;9521;09;A;   3;220102; 7;s;01;  314;-;  212;-;   24;-;   21;-;  287;-;   -1;x;   -1;x;   -1;x;    2;-;    3;-;    7;-;   14;-;   -1;x;    1;-;  189;-;   -1;x;   -1;x;   -1;x;    1;-;    5;-;    4;-;   12;-;   -1;x;    1;-
6533;9521;09;A;   3;220102; 7;s;02;  301;-;  181;-;   17;-;   25;-;  275;-;   -1;x;   -1;x;   -1;x;    5;-;    2;-;    2;-;   13;-;   -1;x;    4;-;  153;-;   -1;x;   -1;x;   -1;x;    0;-;    8;-;    1;-;   16;-;   -1;x;    3;-
6533;9521;09;A;   3;220102; 7;s;03;  234;-;  242;-;   14;-;   25;-;  215;-;   -1;x;   -1;x;   -1;x;    2;-;    2;-;    7;-;    5;-;   -1;x;    3;-;  215;-;   -1;x;   -1;x;   -1;x;    1;-;    6;-;    4;-;   15;-;   -1;x;    1;-
6533;9521;09;A;   3;220102; 7;s;04;  221;-;  367;-;   17;-;   28;-;  200;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;    3;-;   13;-;   -1;x;    2;-;  335;-;   -1;x;   -1;x;   -1;x;    1;-;   11;-;    3;-;   14;-;   -1;x;    3;-
6533;9521;09;A;   3;220102; 7;s;05;  243;-;  540;-;   15;-;   22;-;  224;-;   -1;x;   -1;x;   -1;x;    1;-;    2;-;    1;-;   12;-;   -1;x;    3;-;  509;-;   -1;x;   -1;x;   -1;x;    1;-;    2;-;    3;-;   17;-;   -1;x;    8;-
6533;9521;09;A;   3;220102; 7;s;06;  363;-;  870;-;   16;-;   18;-;  338;-;   -1;x;   -1;x;   -1;x;    4;-;    1;-;    4;-;   11;-;   -1;x;    5;-;  840;-;   -1;x;   -1;x;   -1;x;    4;-;    0;-;    5;-;   13;-;   -1;x;    8;-
6533;9521;09;A;   3;220102; 7;s;07;  574;-; 1221;-;   31;-;   24;-;  534;-;   -1;x;   -1;x;   -1;x;    3;-;    3;-;    9;-;   19;-;   -1;x;    6;-; 1178;-;   -1;x;   -1;x;   -1;x;    6;-;    3;-;    3;-;   18;-;   -1;x;   13;-
6533;9521;09;A;   3;220102; 7;s;08;  971;-; 1676;-;   28;-;   24;-;  923;-;   -1;x;   -1;x;   -1;x;    7;-;    2;-;    5;-;   21;-;   -1;x;   13;-; 1624;-;   -1;x;   -1;x;   -1;x;    9;-;    3;-;    6;-;   15;-;   -1;x;   19;-
6533;9521;09;A;   3;220102; 7;s;09; 1534;-; 2206;-;   36;-;   30;-; 1467;-;   -1;x;   -1;x;   -1;x;   15;-;    3;-;    9;-;   24;-;   -1;x;   16;-; 2141;-;   -1;x;   -1;x;   -1;x;   10;-;    4;-;    9;-;   17;-;   -1;x;   25;-
6533;9521;09;A;   3;220102; 7;s;10; 2219;-; 2473;-;   25;-;   27;-; 2148;-;   -1;x;   -1;x;   -1;x;   18;-;    3;-;   10;-;   12;-;   -1;x;   28;-; 2397;-;   -1;x;   -1;x;   -1;x;   18;-;    5;-;   11;-;   11;-;   -1;x;   31;-
6533;9521;09;A;   3;220102; 7;s;11; 3355;-; 3245;-;   53;-;   32;-; 3234;-;   -1;x;   -1;x;   -1;x;   21;-;   14;-;   20;-;   19;-;   -1;x;   47;-; 3164;-;   -1;x;   -1;x;   -1;x;   20;-;    4;-;   14;-;   14;-;   -1;x;   29;-
6533;9521;09;A;   3;220102; 7;s;12; 3190;-; 3742;-;   52;-;   41;-; 3083;-;   -1;x;   -1;x;   -1;x;   23;-;   14;-;   22;-;   16;-;   -1;x;   32;-; 3647;-;   -1;x;   -1;x;   -1;x;   23;-;    5;-;   11;-;   25;-;   -1;x;   31;-
6533;9521;09;A;   3;220102; 7;s;13; 3962;-; 3645;-;   77;-;   40;-; 3815;-;   -1;x;   -1;x;   -1;x;   29;-;   15;-;   32;-;   30;-;   -1;x;   41;-; 3553;-;   -1;x;   -1;x;   -1;x;   17;-;    4;-;   21;-;   15;-;   -1;x;   35;-
6533;9521;09;A;   3;220102; 7;s;14; 3911;-; 3672;-;   58;-;   32;-; 3781;-;   -1;x;   -1;x;   -1;x;   36;-;   10;-;   34;-;   14;-;   -1;x;   36;-; 3594;-;   -1;x;   -1;x;   -1;x;    7;-;    0;-;   13;-;   19;-;   -1;x;   39;-
6533;9521;09;A;   3;220102; 7;s;15; 4798;-; 3462;-;   44;-;   25;-; 4682;-;   -1;x;   -1;x;   -1;x;   37;-;    8;-;   29;-;    7;-;   -1;x;   35;-; 3377;-;   -1;x;   -1;x;   -1;x;   14;-;    1;-;   12;-;   12;-;   -1;x;   46;-
6533;9521;09;A;   3;220102; 7;s;16; 4937;-; 3157;-;   71;-;   41;-; 4786;-;   -1;x;   -1;x;   -1;x;   37;-;   10;-;   39;-;   22;-;   -1;x;   43;-; 3058;-;   -1;x;   -1;x;   -1;x;   17;-;    0;-;   20;-;   21;-;   -1;x;   41;-
6533;9521;09;A;   3;220102; 7;s;17; 4620;-; 2707;-;   61;-;   38;-; 4481;-;   -1;x;   -1;x;   -1;x;   33;-;   10;-;   29;-;   22;-;   -1;x;   45;-; 2630;-;   -1;x;   -1;x;   -1;x;   14;-;    3;-;   21;-;   14;-;   -1;x;   25;-
6533;9521;09;A;   3;220102; 7;s;18; 3974;-; 2473;-;   70;-;   29;-; 3835;-;   -1;x;   -1;x;   -1;x;   27;-;   14;-;   34;-;   22;-;   -1;x;   42;-; 2406;-;   -1;x;   -1;x;   -1;x;   13;-;    1;-;   14;-;   14;-;   -1;x;   25;-
6533;9521;09;A;   3;220102; 7;s;19; 3562;-; 1905;-;   73;-;   24;-; 3423;-;   -1;x;   -1;x;   -1;x;   25;-;    9;-;   40;-;   24;-;   -1;x;   41;-; 1859;-;   -1;x;   -1;x;   -1;x;    9;-;    2;-;   12;-;   10;-;   -1;x;   13;-
6533;9521;09;A;   3;220102; 7;s;20; 2418;-; 1403;-;   55;-;   31;-; 2326;-;   -1;x;   -1;x;   -1;x;   12;-;    6;-;   23;-;   26;-;   -1;x;   25;-; 1354;-;   -1;x;   -1;x;   -1;x;    7;-;    2;-;    9;-;   20;-;   -1;x;   11;-
6533;9521;09;A;   3;220102; 7;s;21; 1901;-;  998;-;   50;-;   40;-; 1812;-;   -1;x;   -1;x;   -1;x;   21;-;    2;-;   25;-;   23;-;   -1;x;   18;-;  948;-;   -1;x;   -1;x;   -1;x;    2;-;    2;-;   10;-;   28;-;   -1;x;    8;-
6533;9521;09;A;   3;220102; 7;s;22; 1286;-;  725;-;   66;-;   28;-; 1194;-;   -1;x;   -1;x;   -1;x;    6;-;    7;-;   22;-;   37;-;   -1;x;   20;-;  683;-;   -1;x;   -1;x;   -1;x;    5;-;    2;-;    9;-;   17;-;   -1;x;    9;-
6533;9521;09;A;   3;220102; 7;s;23;  884;-;  547;-;   84;-;   45;-;  774;-;   -1;x;   -1;x;   -1;x;   13;-;    2;-;   25;-;   57;-;   -1;x;   13;-;  497;-;   -1;x;   -1;x;   -1;x;    0;-;    3;-;    6;-;   36;-;   -1;x;    5;-
6533;9521;09;A;   3;220102; 7;s;24;  563;-;  351;-;  114;-;   66;-;  440;-;   -1;x;   -1;x;   -1;x;    4;-;    7;-;   14;-;   93;-;   -1;x;    5;-;  277;-;   -1;x;   -1;x;   -1;x;    3;-;    4;-;   10;-;   52;-;   -1;x;    5;-
6533;9521;09;A;   3;220103; 1;u;01;  469;-;  319;-;  127;-;   91;-;  335;-;   -1;x;   -1;x;   -1;x;    5;-;    7;-;   14;-;  106;-;   -1;x;    2;-;  225;-;   -1;x;   -1;x;   -1;x;    1;-;    3;-;   17;-;   71;-;   -1;x;    2;-
6533;9521;09;A;   3;220103; 1;u;02;  335;-;  234;-;   99;-;   88;-;  228;-;   -1;x;   -1;x;   -1;x;    6;-;    5;-;    7;-;   87;-;   -1;x;    2;-;  143;-;   -1;x;   -1;x;   -1;x;    2;-;    4;-;    9;-;   75;-;   -1;x;    1;-
6533;9521;09;A;   3;220103; 1;u;03;  311;-;  202;-;  101;-;   96;-;  195;-;   -1;x;   -1;x;   -1;x;    9;-;    3;-;    8;-;   90;-;   -1;x;    6;-;  104;-;   -1;x;   -1;x;   -1;x;    1;-;    3;-;   15;-;   78;-;   -1;x;    1;-
6533;9521;09;A;   3;220103; 1;u;04;  336;-;  296;-;  143;-;  132;-;  185;-;   -1;x;   -1;x;   -1;x;    5;-;    5;-;   13;-;  125;-;   -1;x;    3;-;  162;-;   -1;x;   -1;x;   -1;x;    1;-;    3;-;   13;-;  116;-;   -1;x;    1;-
6533;9521;09;A;   3;220103; 1;u;05;  448;-;  507;-;  158;-;  193;-;  276;-;   -1;x;   -1;x;   -1;x;    9;-;    4;-;   17;-;  137;-;   -1;x;    5;-;  300;-;   -1;x;   -1;x;   -1;x;    4;-;    2;-;   26;-;  165;-;   -1;x;   10;-
6533;9521;09;A;   3;220103; 1;u;06;  867;-;  807;-;  249;-;  187;-;  603;-;   -1;x;   -1;x;   -1;x;    7;-;    2;-;   41;-;  206;-;   -1;x;    8;-;  600;-;   -1;x;   -1;x;   -1;x;    5;-;    3;-;   20;-;  164;-;   -1;x;   15;-
6533;9521;09;A;   3;220103; 1;u;07; 1493;-; 1087;-;  237;-;  193;-; 1235;-;   -1;x;   -1;x;   -1;x;    8;-;    1;-;   57;-;  179;-;   -1;x;   13;-;  867;-;   -1;x;   -1;x;   -1;x;    4;-;    3;-;   37;-;  153;-;   -1;x;   23;-
6533;9521;09;A;   3;220103; 1;u;08; 2142;-; 1611;-;  262;-;  229;-; 1846;-;   -1;x;   -1;x;   -1;x;   13;-;    1;-;   70;-;  191;-;   -1;x;   21;-; 1350;-;   -1;x;   -1;x;   -1;x;   13;-;    2;-;   58;-;  169;-;   -1;x;   19;-
6533;9521;09;A;   3;220103; 1;u;09; 2007;-; 1612;-;  257;-;  225;-; 1711;-;   -1;x;   -1;x;   -1;x;   17;-;    0;-;   58;-;  199;-;   -1;x;   22;-; 1363;-;   -1;x;   -1;x;   -1;x;   11;-;    3;-;   65;-;  157;-;   -1;x;   13;-
6533;9521;09;A;   3;220103; 1;u;10; 2100;-; 1799;-;  303;-;  230;-; 1741;-;   -1;x;   -1;x;   -1;x;   23;-;    3;-;   57;-;  243;-;   -1;x;   33;-; 1529;-;   -1;x;   -1;x;   -1;x;   11;-;    6;-;   61;-;  163;-;   -1;x;   29;-
6533;9521;09;A;   3;220103; 1;u;11; 2579;-; 2089;-;  367;-;  211;-; 2161;-;   -1;x;   -1;x;   -1;x;   23;-;    1;-;   81;-;  285;-;   -1;x;   28;-; 1841;-;   -1;x;   -1;x;   -1;x;   14;-;    2;-;   51;-;  158;-;   -1;x;   23;-
6533;9521;09;A;   3;220103; 1;u;12; 3005;-; 2291;-;  403;-;  234;-; 2531;-;   -1;x;   -1;x;   -1;x;   30;-;   13;-;   78;-;  312;-;   -1;x;   41;-; 2014;-;   -1;x;   -1;x;   -1;x;   16;-;    3;-;   78;-;  153;-;   -1;x;   27;-
6533;9521;09;A;   3;220103; 1;u;13; 3616;-; 2550;-;  487;-;  266;-; 3051;-;   -1;x;   -1;x;   -1;x;   27;-;    8;-;   86;-;  393;-;   -1;x;   51;-; 2217;-;   -1;x;   -1;x;   -1;x;   24;-;    1;-;   76;-;  189;-;   -1;x;   43;-
6533;9521;09;A;   3;220103; 1;u;14; 3604;-; 2476;-;  516;-;  264;-; 3016;-;   -1;x;   -1;x;   -1;x;   32;-;   12;-;   86;-;  418;-;   -1;x;   40;-; 2175;-;   -1;x;   -1;x;   -1;x;   14;-;    5;-;   63;-;  196;-;   -1;x;   23;-
6533;9521;09;A;   3;220103; 1;u;15; 3545;-; 2591;-;  479;-;  288;-; 3000;-;   -1;x;   -1;x;   -1;x;   27;-;   13;-;   81;-;  385;-;   -1;x;   39;-; 2254;-;   -1;x;   -1;x;   -1;x;   21;-;    0;-;   61;-;  227;-;   -1;x;   28;-
6533;9521;09;A;   3;220103; 1;u;16; 3271;-; 2687;-;  526;-;  314;-; 2670;-;   -1;x;   -1;x;   -1;x;   27;-;    4;-;   71;-;  451;-;   -1;x;   48;-; 2327;-;   -1;x;   -1;x;   -1;x;   20;-;    4;-;   67;-;  243;-;   -1;x;   26;-
6533;9521;09;A;   3;220103; 1;u;17; 2952;-; 2774;-;  449;-;  276;-; 2453;-;   -1;x;   -1;x;   -1;x;   16;-;    7;-;   54;-;  388;-;   -1;x;   34;-; 2449;-;   -1;x;   -1;x;   -1;x;   21;-;    2;-;   44;-;  230;-;   -1;x;   28;-
6533;9521;09;A;   3;220103; 1;u;18; 2597;-; 2510;-;  407;-;  285;-; 2141;-;   -1;x;   -1;x;   -1;x;   18;-;    2;-;   62;-;  343;-;   -1;x;   31;-; 2192;-;   -1;x;   -1;x;   -1;x;   15;-;    2;-;   39;-;  244;-;   -1;x;   18;-
6533;9521;09;A;   3;220103; 1;u;19; 2059;-; 1856;-;  430;-;  278;-; 1587;-;   -1;x;   -1;x;   -1;x;   21;-;    1;-;   57;-;  372;-;   -1;x;   21;-; 1547;-;   -1;x;   -1;x;   -1;x;   12;-;    3;-;   35;-;  240;-;   -1;x;   19;-
6533;9521;09;A;   3;220103; 1;u;20; 1471;-; 1236;-;  323;-;  228;-; 1110;-;   -1;x;   -1;x;   -1;x;    9;-;    4;-;   33;-;  286;-;   -1;x;   29;-;  984;-;   -1;x;   -1;x;   -1;x;   10;-;    4;-;   33;-;  191;-;   -1;x;   14;-
6533;9521;09;A;   3;220103; 1;u;21; 1508;-;  920;-;  443;-;  180;-; 1040;-;   -1;x;   -1;x;   -1;x;   10;-;    3;-;   49;-;  391;-;   -1;x;   15;-;  724;-;   -1;x;   -1;x;   -1;x;    7;-;    2;-;   25;-;  153;-;   -1;x;    9;-
6533;9521;09;A;   3;220103; 1;u;22; 1044;-;  717;-;  320;-;  136;-;  701;-;   -1;x;   -1;x;   -1;x;   10;-;    0;-;   48;-;  272;-;   -1;x;   13;-;  563;-;   -1;x;   -1;x;   -1;x;    9;-;    2;-;   22;-;  112;-;   -1;x;    9;-
6533;9521;09;A;   3;220103; 1;u;23;  799;-;  578;-;  242;-;  137;-;  541;-;   -1;x;   -1;x;   -1;x;    7;-;    0;-;   46;-;  196;-;   -1;x;    9;-;  421;-;   -1;x;   -1;x;   -1;x;    9;-;    3;-;   14;-;  120;-;   -1;x;   11;-
6533;9521;09;A;   3;220103; 1;u;24;  547;-;  435;-;  193;-;  156;-;  344;-;   -1;x;   -1;x;   -1;x;    4;-;    3;-;   18;-;  172;-;   -1;x;    6;-;  266;-;   -1;x;   -1;x;   -1;x;    7;-;    1;-;   20;-;  135;-;   -1;x;    6;-
6533;9521;09;A;   3;220104; 2;u;01;  431;-;  393;-;  182;-;  212;-;  232;-;   -1;x;   -1;x;   -1;x;    7;-;    0;-;   25;-;  157;-;   -1;x;   10;-;  173;-;   -1;x;   -1;x;   -1;x;    4;-;    5;-;   24;-;  183;-;   -1;x;    4;-
6533;9521;09;A;   3;220104; 2;u;02;  358;-;  506;-;  155;-;  274;-;  191;-;   -1;x;   -1;x;   -1;x;    3;-;    2;-;   21;-;  132;-;   -1;x;    9;-;  221;-;   -1;x;   -1;x;   -1;x;    4;-;    3;-;   29;-;  242;-;   -1;x;    7;-
6533;9521;09;A;   3;220104; 2;u;03;  330;-;  418;-;  147;-;  276;-;  171;-;   -1;x;   -1;x;   -1;x;    7;-;    5;-;   17;-;  125;-;   -1;x;    5;-;  140;-;   -1;x;   -1;x;   -1;x;    1;-;    6;-;   24;-;  246;-;   -1;x;    1;-
6533;9521;09;A;   3;220104; 2;u;04;  423;-;  451;-;  217;-;  303;-;  191;-;   -1;x;   -1;x;   -1;x;    9;-;    4;-;   25;-;  188;-;   -1;x;    6;-;  140;-;   -1;x;   -1;x;   -1;x;    3;-;    5;-;   32;-;  266;-;   -1;x;    5;-
6533;9521;09;A;   3;220104; 2;u;05;  516;-;  524;-;  264;-;  294;-;  237;-;   -1;x;   -1;x;   -1;x;    8;-;    2;-;   38;-;  224;-;   -1;x;    7;-;  224;-;   -1;x;   -1;x;   -1;x;    3;-;    1;-;   28;-;  265;-;   -1;x;    3;-
6533;9521;09;A;   3;220104; 2;u;06;  927;-;  814;-;  336;-;  356;-;  571;-;   -1;x;   -1;x;   -1;x;   12;-;    4;-;   47;-;  285;-;   -1;x;    8;-;  438;-;   -1;x;   -1;x;   -1;x;    6;-;    2;-;   47;-;  307;-;   -1;x;   14;-
6533;9521;09;A;   3;220104; 2;u;07; 1661;-; 1146;-;  496;-;  405;-; 1142;-;   -1;x;   -1;x;   -1;x;    9;-;    4;-;   86;-;  406;-;   -1;x;   14;-;  720;-;   -1;x;   -1;x;   -1;x;    6;-;    3;-;   57;-;  345;-;   -1;x;   15;-
6533;9521;09;A;   3;220104; 2;u;08; 2186;-; 1585;-;  475;-;  394;-; 1673;-;   -1;x;   -1;x;   -1;x;   17;-;   11;-;  102;-;  362;-;   -1;x;   21;-; 1155;-;   -1;x;   -1;x;   -1;x;   14;-;    1;-;   65;-;  328;-;   -1;x;   22;-
6533;9521;09;A;   3;220104; 2;u;09; 2086;-; 1651;-;  490;-;  375;-; 1559;-;   -1;x;   -1;x;   -1;x;   24;-;    4;-;   90;-;  396;-;   -1;x;   13;-; 1241;-;   -1;x;   -1;x;   -1;x;   17;-;    4;-;   67;-;  304;-;   -1;x;   18;-
6533;9521;09;A;   3;220104; 2;u;10; 2153;-; 1809;-;  535;-;  427;-; 1550;-;   -1;x;   -1;x;   -1;x;   30;-;    1;-;   90;-;  444;-;   -1;x;   38;-; 1341;-;   -1;x;   -1;x;   -1;x;   18;-;    3;-;   84;-;  340;-;   -1;x;   23;-
6533;9521;09;A;   3;220104; 2;u;11; 2555;-; 1865;-;  560;-;  321;-; 1943;-;   -1;x;   -1;x;   -1;x;   23;-;    1;-;   94;-;  465;-;   -1;x;   29;-; 1518;-;   -1;x;   -1;x;   -1;x;   11;-;    5;-;   54;-;  262;-;   -1;x;   15;-
6533;9521;09;A;   3;220104; 2;u;12; 2818;-; 1956;-;  548;-;  359;-; 2224;-;   -1;x;   -1;x;   -1;x;   22;-;    4;-;   82;-;  462;-;   -1;x;   24;-; 1544;-;   -1;x;   -1;x;   -1;x;   19;-;    5;-;   80;-;  274;-;   -1;x;   34;-
6533;9521;09;A;   3;220104; 2;u;13; 3063;-; 2133;-;  609;-;  330;-; 2398;-;   -1;x;   -1;x;   -1;x;   26;-;    2;-;  106;-;  501;-;   -1;x;   30;-; 1761;-;   -1;x;   -1;x;   -1;x;   17;-;    3;-;   72;-;  255;-;   -1;x;   25;-
