TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
6533;9521;09;A;   3;230101; 7;s;14; 3852;-; 2990;-;   49;-;   31;-; 3748;-;   -1;x;   -1;x;   -1;x;   23;-;    3;-;   29;-;   17;-;   -1;x;   32;-; 2921;-;   -1;x;   -1;x;   -1;x;   11;-;    7;-;   14;-;   10;-;   -1;x;   27;-
6533;9521;09;A;   3;230101; 7;s;15; 3784;-; 3295;-;   38;-;   38;-; 3686;-;   -1;x;   -1;x;   -1;x;   17;-;    3;-;   23;-;   12;-;   -1;x;   43;-; 3208;-;   -1;x;   -1;x;   -1;x;   12;-;    2;-;   17;-;   19;-;   -1;x;   37;-
6533;9521;09;A;   3;230101; 7;s;16; 3606;-; 3207;-;   51;-;   39;-; 3513;-;   -1;x;   -1;x;   -1;x;   11;-;    3;-;   32;-;   16;-;   -1;x;   31;-; 3125;-;   -1;x;   -1;x;   -1;x;   11;-;    4;-;   19;-;   16;-;   -1;x;   32;-
6533;9521;09;A;   3;230101; 7;s;17; 3547;-; 2687;-;   53;-;   37;-; 3430;-;   -1;x;   -1;x;   -1;x;   29;-;    3;-;   32;-;   18;-;   -1;x;   35;-; 2614;-;   -1;x;   -1;x;   -1;x;   12;-;    5;-;   14;-;   18;-;   -1;x;   24;-
6533;9521;09;A;   3;230101; 7;s;18; 3109;-; 2342;-;   49;-;   25;-; 3013;-;   -1;x;   -1;x;   -1;x;   17;-;    2;-;   28;-;   19;-;   -1;x;   30;-; 2289;-;   -1;x;   -1;x;   -1;x;   10;-;    4;-;    8;-;   13;-;   -1;x;   18;-
6533;9521;09;A;   3;230101; 7;s;19; 2011;-; 2068;-;   38;-;   24;-; 1944;-;   -1;x;   -1;x;   -1;x;    7;-;    0;-;   23;-;   15;-;   -1;x;   22;-; 2017;-;   -1;x;   -1;x;   -1;x;   11;-;    4;-;   14;-;    6;-;   -1;x;   16;-
6533;9521;09;A;   3;230101; 7;s;20; 1644;-; 1702;-;   35;-;   29;-; 1588;-;   -1;x;   -1;x;   -1;x;    7;-;    0;-;   15;-;   20;-;   -1;x;   14;-; 1655;-;   -1;x;   -1;x;   -1;x;    7;-;    1;-;   13;-;   15;-;   -1;x;   11;-
6533;9521;09;A;   3;230101; 7;s;21; 1442;-; 1148;-;   41;-;   36;-; 1380;-;   -1;x;   -1;x;   -1;x;    7;-;    3;-;   16;-;   22;-;   -1;x;   14;-; 1093;-;   -1;x;   -1;x;   -1;x;    5;-;    5;-;   14;-;   17;-;   -1;x;   14;-
6533;9521;09;A;   3;230101; 7;s;22;  965;-;  752;-;   48;-;   29;-;  900;-;   -1;x;   -1;x;   -1;x;    4;-;    2;-;   13;-;   33;-;   -1;x;   13;-;  711;-;   -1;x;   -1;x;   -1;x;    5;-;    1;-;    8;-;   20;-;   -1;x;    7;-
6533;9521;09;A;   3;230101; 7;s;23;  727;-;  561;-;   65;-;   35;-;  650;-;   -1;x;   -1;x;   -1;x;    3;-;    2;-;   16;-;   47;-;   -1;x;    9;-;  517;-;   -1;x;   -1;x;   -1;x;    4;-;    0;-;    4;-;   31;-;   -1;x;    5;-
6533;9521;09;A;   3;230101; 7;s;24;  519;-;  422;-;   80;-;   49;-;  427;-;   -1;x;   -1;x;   -1;x;    6;-;    2;-;   13;-;   65;-;   -1;x;    6;-;  366;-;   -1;x;   -1;x;   -1;x;    5;-;    3;-;    7;-;   39;-;   -1;x;    2;-
6533;9521;09;A;   3;230102; 1;u;01;  349;-;  330;-;   77;-;   80;-;  267;-;   -1;x;   -1;x;   -1;x;    3;-;    1;-;   11;-;   65;-;   -1;x;    2;-;  241;-;   -1;x;   -1;x;   -1;x;    4;-;    7;-;   10;-;   63;-;   -1;x;    5;-
6533;9521;09;A;   3;230102; 1;u;02;  275;-;  294;-;   54;-;  109;-;  213;-;   -1;x;   -1;x;   -1;x;    3;-;    0;-;    7;-;   47;-;   -1;x;    5;-;  179;-;   -1;x;   -1;x;   -1;x;    0;-;   17;-;   10;-;   82;-;   -1;x;    6;-
6533;9521;09;A;   3;230102; 1;u;03;  276;-;  347;-;   80;-;   98;-;  190;-;   -1;x;   -1;x;   -1;x;    3;-;    3;-;    9;-;   68;-;   -1;x;    3;-;  244;-;   -1;x;   -1;x;   -1;x;    0;-;   22;-;   14;-;   62;-;   -1;x;    5;-
6533;9521;09;A;   3;230102; 1;u;04;  264;-;  535;-;   74;-;  129;-;  183;-;   -1;x;   -1;x;   -1;x;    3;-;    2;-;    5;-;   67;-;   -1;x;    4;-;  399;-;   -1;x;   -1;x;   -1;x;    1;-;   17;-;   10;-;  102;-;   -1;x;    6;-
6533;9521;09;A;   3;230102; 1;u;05;  396;-;  749;-;  117;-;  140;-;  272;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;   14;-;  102;-;   -1;x;    5;-;  592;-;   -1;x;   -1;x;   -1;x;    5;-;    2;-;   18;-;  120;-;   -1;x;   12;-
6533;9521;09;A;   3;230102; 1;u;06;  814;-; 1230;-;  167;-;  173;-;  634;-;   -1;x;   -1;x;   -1;x;    1;-;    3;-;   31;-;  133;-;   -1;x;   12;-; 1031;-;   -1;x;   -1;x;   -1;x;    5;-;    7;-;   30;-;  136;-;   -1;x;   21;-
6533;9521;09;A;   3;230102; 1;u;07; 1484;-; 1689;-;  219;-;  178;-; 1240;-;   -1;x;   -1;x;   -1;x;    8;-;    1;-;   59;-;  159;-;   -1;x;   17;-; 1479;-;   -1;x;   -1;x;   -1;x;   10;-;    3;-;   39;-;  136;-;   -1;x;   22;-
6533;9521;09;A;   3;230102; 1;u;08; 2220;-; 2297;-;  243;-;  189;-; 1938;-;   -1;x;   -1;x;   -1;x;   14;-;    0;-;   75;-;  168;-;   -1;x;   25;-; 2070;-;   -1;x;   -1;x;   -1;x;   11;-;    6;-;   59;-;  124;-;   -1;x;   27;-
6533;9521;09;A;   3;230102; 1;u;09; 2252;-; 2646;-;  211;-;  186;-; 2001;-;   -1;x;   -1;x;   -1;x;   14;-;    1;-;   54;-;  156;-;   -1;x;   26;-; 2421;-;   -1;x;   -1;x;   -1;x;   14;-;    8;-;   61;-;  117;-;   -1;x;   25;-
6533;9521;09;A;   3;230102; 1;u;10; 2556;-; 3237;-;  275;-;  197;-; 2236;-;   -1;x;   -1;x;   -1;x;   19;-;   10;-;   55;-;  210;-;   -1;x;   26;-; 2987;-;   -1;x;   -1;x;   -1;x;   13;-;    8;-;   51;-;  138;-;   -1;x;   40;-
6533;9521;09;A;   3;230102; 1;u;11; 3326;-; 3896;-;  321;-;  228;-; 2937;-;   -1;x;   -1;x;   -1;x;   26;-;   13;-;   77;-;  231;-;   -1;x;   42;-; 3602;-;   -1;x;   -1;x;   -1;x;   22;-;   14;-;   67;-;  147;-;   -1;x;   44;-
6533;9521;09;A;   3;230102; 1;u;12; 4058;-; 4147;-;  370;-;  211;-; 3602;-;   -1;x;   -1;x;   -1;x;   29;-;   24;-;   68;-;  278;-;   -1;x;   57;-; 3872;-;   -1;x;   -1;x;   -1;x;   23;-;    6;-;   67;-;  138;-;   -1;x;   41;-
6533;9521;09;A;   3;230102; 1;u;13; 3892;-; 4010;-;  334;-;  228;-; 3492;-;   -1;x;   -1;x;   -1;x;   22;-;   23;-;   71;-;  240;-;   -1;x;   44;-; 3712;-;   -1;x;   -1;x;   -1;x;   23;-;    6;-;   64;-;  158;-;   -1;x;   47;-
6533;9521;09;A;   3;230102; 1;u;14; 4010;-; 3793;-;  393;-;  238;-; 3533;-;   -1;x;   -1;x;   -1;x;   45;-;   14;-;   74;-;  305;-;   -1;x;   39;-; 3498;-;   -1;x;   -1;x;   -1;x;   19;-;    5;-;   69;-;  164;-;   -1;x;   38;-
6533;9521;09;A;   3;230102; 1;u;15; 4001;-; 3432;-;  405;-;  276;-; 3513;-;   -1;x;   -1;x;   -1;x;   36;-;   20;-;   69;-;  316;-;   -1;x;   47;-; 3089;-;   -1;x;   -1;x;   -1;x;   35;-;   10;-;   74;-;  192;-;   -1;x;   32;-
6533;9521;09;A;   3;230102; 1;u;16; 4577;-; 3673;-;  451;-;  261;-; 4033;-;   -1;x;   -1;x;   -1;x;   40;-;   15;-;   83;-;  353;-;   -1;x;   53;-; 3353;-;   -1;x;   -1;x;   -1;x;   29;-;    2;-;   60;-;  199;-;   -1;x;   30;-
6533;9521;09;A;   3;230102; 1;u;17; 4588;-; 3538;-;  412;-;  286;-; 4097;-;   -1;x;   -1;x;   -1;x;   30;-;   28;-;   63;-;  321;-;   -1;x;   49;-; 3184;-;   -1;x;   -1;x;   -1;x;   36;-;    7;-;   42;-;  237;-;   -1;x;   32;-
6533;9521;09;A;   3;230102; 1;u;18; 3962;-; 3015;-;  363;-;  273;-; 3543;-;   -1;x;   -1;x;   -1;x;   19;-;   14;-;   48;-;  301;-;   -1;x;   37;-; 2696;-;   -1;x;   -1;x;   -1;x;   20;-;    5;-;   40;-;  228;-;   -1;x;   26;-
6533;9521;09;A;   3;230102; 1;u;19; 2705;-; 2218;-;  304;-;  249;-; 2356;-;   -1;x;   -1;x;   -1;x;   18;-;    7;-;   40;-;  257;-;   -1;x;   27;-; 1943;-;   -1;x;   -1;x;   -1;x;   14;-;    3;-;   39;-;  207;-;   -1;x;   12;-
6533;9521;09;A;   3;230102; 1;u;20; 2204;-; 1476;-;  320;-;  170;-; 1831;-;   -1;x;   -1;x;   -1;x;   24;-;    5;-;   37;-;  278;-;   -1;x;   29;-; 1285;-;   -1;x;   -1;x;   -1;x;   13;-;    4;-;   21;-;  145;-;   -1;x;    8;-
6533;9521;09;A;   3;230102; 1;u;21; 1770;-; 1142;-;  327;-;  140;-; 1405;-;   -1;x;   -1;x;   -1;x;   12;-;    7;-;   46;-;  274;-;   -1;x;   26;-;  985;-;   -1;x;   -1;x;   -1;x;    5;-;    5;-;   19;-;  116;-;   -1;x;   12;-
6533;9521;09;A;   3;230102; 1;u;22; 1328;-;  821;-;  283;-;  134;-; 1019;-;   -1;x;   -1;x;   -1;x;   10;-;    6;-;   40;-;  237;-;   -1;x;   16;-;  669;-;   -1;x;   -1;x;   -1;x;   10;-;    1;-;   22;-;  111;-;   -1;x;    8;-
6533;9521;09;A;   3;230102; 1;u;23;  976;-;  724;-;  207;-;  142;-;  747;-;   -1;x;   -1;x;   -1;x;    8;-;    3;-;   27;-;  177;-;   -1;x;   14;-;  574;-;   -1;x;   -1;x;   -1;x;    3;-;    2;-;   17;-;  123;-;   -1;x;    5;-
6533;9521;09;A;   3;230102; 1;u;24;  609;-;  528;-;  166;-;  144;-;  436;-;   -1;x;   -1;x;   -1;x;    2;-;   12;-;   20;-;  134;-;   -1;x;    5;-;  376;-;   -1;x;   -1;x;   -1;x;    5;-;    2;-;   19;-;  123;-;   -1;x;    3;-
6533;9521;09;A;   3;230103; 2;u;01;  449;-;  482;-;  134;-;  191;-;  304;-;   -1;x;   -1;x;   -1;x;    3;-;    7;-;   17;-;  110;-;   -1;x;    8;-;  284;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;   22;-;  168;-;   -1;x;    7;-
6533;9521;09;A;   3;230103; 2;u;02;  397;-;  430;-;  134;-;  224;-;  255;-;   -1;x;   -1;x;   -1;x;    6;-;   11;-;   24;-;   99;-;   -1;x;    2;-;  201;-;   -1;x;   -1;x;   -1;x;    2;-;    9;-;   17;-;  198;-;   -1;x;    3;-
6533;9521;09;A;   3;230103; 2;u;03;  377;-;  444;-;  127;-;  265;-;  236;-;   -1;x;   -1;x;   -1;x;    6;-;    3;-;   15;-;  109;-;   -1;x;    8;-;  173;-;   -1;x;   -1;x;   -1;x;    1;-;    7;-;   21;-;  237;-;   -1;x;    5;-
6533;9521;09;A;   3;230103; 2;u;04;  411;-;  504;-;  159;-;  252;-;  237;-;   -1;x;   -1;x;   -1;x;    7;-;    0;-;   21;-;  138;-;   -1;x;    8;-;  240;-;   -1;x;   -1;x;   -1;x;    2;-;    3;-;   20;-;  229;-;   -1;x;   10;-
6533;9521;09;A;   3;230103; 2;u;05;  540;-;  617;-;  224;-;  269;-;  302;-;   -1;x;   -1;x;   -1;x;   12;-;    6;-;   38;-;  180;-;   -1;x;    2;-;  339;-;   -1;x;   -1;x;   -1;x;    2;-;    2;-;   44;-;  223;-;   -1;x;    7;-
6533;9521;09;A;   3;230103; 2;u;06;  925;-;  796;-;  275;-;  283;-;  625;-;   -1;x;   -1;x;   -1;x;   14;-;    2;-;   37;-;  236;-;   -1;x;   11;-;  498;-;   -1;x;   -1;x;   -1;x;    2;-;    3;-;   41;-;  239;-;   -1;x;   13;-
6533;9521;09;A;   3;230103; 2;u;07; 1616;-; 1199;-;  330;-;  347;-; 1250;-;   -1;x;   -1;x;   -1;x;   15;-;    2;-;   58;-;  270;-;   -1;x;   21;-;  838;-;   -1;x;   -1;x;   -1;x;    3;-;    1;-;   59;-;  287;-;   -1;x;   11;-
6533;9521;09;A;   3;230103; 2;u;08; 2225;-; 1798;-;  392;-;  389;-; 1805;-;   -1;x;   -1;x;   -1;x;    7;-;    3;-;   92;-;  297;-;   -1;x;   21;-; 1385;-;   -1;x;   -1;x;   -1;x;    9;-;    3;-;   64;-;  322;-;   -1;x;   15;-
6533;9521;09;A;   3;230103; 2;u;09; 2143;-; 1941;-;  407;-;  381;-; 1693;-;   -1;x;   -1;x;   -1;x;   17;-;    2;-;   78;-;  327;-;   -1;x;   26;-; 1523;-;   -1;x;   -1;x;   -1;x;   11;-;    2;-;   63;-;  316;-;   -1;x;   26;-
6533;9521;09;A;   3;230103; 2;u;10; 2297;-; 2118;-;  388;-;  346;-; 1873;-;   -1;x;   -1;x;   -1;x;   13;-;    4;-;   71;-;  313;-;   -1;x;   23;-; 1742;-;   -1;x;   -1;x;   -1;x;   13;-;    2;-;   72;-;  272;-;   -1;x;   17;-
6533;9521;09;A;   3;230103; 2;u;11; 2878;-; 2439;-;  417;-;  306;-; 2408;-;   -1;x;   -1;x;   -1;x;   23;-;    5;-;   89;-;  323;-;   -1;x;   30;-; 2086;-;   -1;x;   -1;x;   -1;x;   28;-;    5;-;   54;-;  247;-;   -1;x;   19;-
6533;9521;09;A;   3;230103; 2;u;12; 3565;-; 2600;-;  488;-;  313;-; 3003;-;   -1;x;   -1;x;   -1;x;   38;-;   15;-;   73;-;  400;-;   -1;x;   36;-; 2239;-;   -1;x;   -1;x;   -1;x;   22;-;    5;-;   74;-;  234;-;   -1;x;   26;-
6533;9521;09;A;   3;230103; 2;u;13; 3956;-; 2617;-;  513;-;  326;-; 3373;-;   -1;x;   -1;x;   -1;x;   33;-;   11;-;  111;-;  391;-;   -1;x;   37;-; 2245;-;   -1;x;   -1;x;   -1;x;   22;-;    2;-;   95;-;  229;-;   -1;x;   24;-
6533;9521;09;A;   3;230103; 2;u;14; 4027;-; 2697;-;  563;-;  326;-; 3388;-;   -1;x;   -1;x;   -1;x;   35;-;    8;-;  104;-;  451;-;   -1;x;   41;-; 2320;-;   -1;x;   -1;x;   -1;x;   26;-;    4;-;   71;-;  251;-;   -1;x;   25;-
6533;9521;09;A;   3;230103; 2;u;15; 3542;-; 2887;-;  529;-;  345;-; 2957;-;   -1;x;   -1;x;   -1;x;   30;-;   10;-;   92;-;  427;-;   -1;x;   26;-; 2487;-;   -1;x;   -1;x;   -1;x;   26;-;    9;-;   78;-;  258;-;   -1;x;   29;-
6533;9521;09;A;   3;230103; 2;u;16; 3720;-; 2942;-;  493;-;  345;-; 3163;-;   -1;x;   -1;x;   -1;x;   33;-;   10;-;   81;-;  402;-;   -1;x;   31;-; 2550;-;   -1;x;   -1;x;   -1;x;   22;-;    5;-;   52;-;  288;-;   -1;x;   25;-
6533;9521;09;A;   3;230103; 2;u;17; 3427;-; 3108;-;  453;-;  362;-; 2915;-;   -1;x;   -1;x;   -1;x;   29;-;    3;-;   71;-;  379;-;   -1;x;   30;-; 2699;-;   -1;x;   -1;x;   -1;x;   18;-;   10;-;   55;-;  297;-;   -1;x;   29;-
6533;9521;09;A;   3;230103; 2;u;18; 2835;-; 2798;-;  413;-;  325;-; 2376;-;   -1;x;   -1;x;   -1;x;   14;-;    5;-;   55;-;  353;-;   -1;x;   32;-; 2430;-;   -1;x;   -1;x;   -1;x;   18;-;    1;-;   55;-;  269;-;   -1;x;   25;-
6533;9521;09;A;   3;230103; 2;u;19; 2135;-; 1961;-;  387;-;  279;-; 1701;-;   -1;x;   -1;x;   -1;x;   16;-;    3;-;   46;-;  338;-;   -1;x;   31;-; 1649;-;   -1;x;   -1;x;   -1;x;   15;-;    3;-;   37;-;  239;-;   -1;x;   18;-
6533;9521;09;A;   3;230103; 2;u;20; 1679;-; 1428;-;  384;-;  247;-; 1255;-;   -1;x;   -1;x;   -1;x;   22;-;    3;-;   54;-;  327;-;   -1;x;   18;-; 1160;-;   -1;x;   -1;x;   -1;x;    9;-;    4;-;   33;-;  210;-;   -1;x;   12;-
6533;9521;09;A;   3;230103; 2;u;21; 1328;-; 1099;-;  338;-;  208;-;  963;-;   -1;x;   -1;x;   -1;x;   12;-;    2;-;   38;-;  298;-;   -1;x;   15;-;  876;-;   -1;x;   -1;x;   -1;x;    8;-;    3;-;   44;-;  161;-;   -1;x;    7;-
6533;9521;09;A;   3;230103; 2;u;22;  988;-;  807;-;  259;-;  188;-;  703;-;   -1;x;   -1;x;   -1;x;   12;-;    4;-;   34;-;  221;-;   -1;x;   14;-;  604;-;   -1;x;   -1;x;   -1;x;    9;-;    1;-;   29;-;  158;-;   -1;x;    6;-
6533;9521;09;A;   3;230103; 2;u;23;  832;-;  640;-;  229;-;  167;-;  587;-;   -1;x;   -1;x;   -1;x;   13;-;    1;-;   33;-;  195;-;   -1;x;    3;-;  457;-;   -1;x;   -1;x;   -1;x;    8;-;    5;-;   18;-;  144;-;   -1;x;    8;-
6533;9521;09;A;   3;230103; 2;u;24;  510;-;  488;-;  155;-;  164;-;  338;-;   -1;x;   -1;x;   -1;x;    9;-;    5;-;   26;-;  124;-;   -1;x;    8;-;  313;-;   -1;x;   -1;x;   -1;x;    4;-;    2;-;   20;-;  142;-;   -1;x;    7;-
6533;9521;09;A;   3;230104; 3;u;01;  397;-;  465;-;  115;-;  234;-;  272;-;   -1;x;   -1;x;   -1;x;    5;-;    0;-;   20;-;   95;-;   -1;x;    5;-;  221;-;   -1;x;   -1;x;   -1;x;    5;-;    3;-;   24;-;  207;-;   -1;x;    5;-
6533;9521;09;A;   3;230104; 3;u;02;  358;-;  411;-;  150;-;  236;-;  198;-;   -1;x;   -1;x;   -1;x;    4;-;    5;-;   20;-;  125;-;   -1;x;    6;-;  172;-;   -1;x;   -1;x;   -1;x;    1;-;    3;-;   25;-;  208;-;   -1;x;    2;-
6533;9521;09;A;   3;230104; 3;u;03;  323;-;  451;-;  139;-;  282;-;  171;-;   -1;x;   -1;x;   -1;x;   10;-;    1;-;   26;-;  112;-;   -1;x;    3;-;  161;-;   -1;x;   -1;x;   -1;x;    2;-;    4;-;   27;-;  251;-;   -1;x;    6;-
6533;9521;09;A;   3;230104; 3;u;04;  351;-;  429;-;  153;-;  272;-;  183;-;   -1;x;   -1;x;   -1;x;   11;-;    5;-;   16;-;  132;-;   -1;x;    4;-;  151;-;   -1;x;   -1;x;   -1;x;    4;-;    6;-;   16;-;  250;-;   -1;x;    2;-
6533;9521;09;A;   3;230104; 3;u;05;  505;-;  571;-;  236;-;  295;-;  253;-;   -1;x;   -1;x;   -1;x;   11;-;    3;-;   38;-;  195;-;   -1;x;    5;-;  264;-;   -1;x;   -1;x;   -1;x;    4;-;    4;-;   29;-;  262;-;   -1;x;    8;-
6533;9521;09;A;   3;230104; 3;u;06;  924;-;  842;-;  316;-;  347;-;  581;-;   -1;x;   -1;x;   -1;x;   14;-;    4;-;   40;-;  272;-;   -1;x;   13;-;  487;-;   -1;x;   -1;x;   -1;x;    4;-;    5;-;   41;-;  301;-;   -1;x;    4;-
6533;9521;09;A;   3;230104; 3;u;07; 1499;-; 1224;-;  365;-;  411;-; 1101;-;   -1;x;   -1;x;   -1;x;   12;-;    4;-;   79;-;  282;-;   -1;x;   21;-;  792;-;   -1;x;   -1;x;   -1;x;    9;-;    4;-;   60;-;  347;-;   -1;x;   12;-
6533;9521;09;A;   3;230104; 3;u;08; 2177;-; 1694;-;  391;-;  417;-; 1742;-;   -1;x;   -1;x;   -1;x;   16;-;    1;-;   88;-;  302;-;   -1;x;   28;-; 1241;-;   -1;x;   -1;x;   -1;x;    9;-;    5;-;   69;-;  343;-;   -1;x;   27;-
6533;9521;09;A;   3;230104; 3;u;09; 2194;-; 1736;-;  436;-;  433;-; 1714;-;   -1;x;   -1;x;   -1;x;   21;-;    1;-;   88;-;  347;-;   -1;x;   23;-; 1270;-;   -1;x;   -1;x;   -1;x;    8;-;    4;-;   75;-;  354;-;   -1;x;   25;-
6533;9521;09;A;   3;230104; 3;u;10; 2272;-; 1932;-;  453;-;  395;-; 1753;-;   -1;x;   -1;x;   -1;x;   35;-;    3;-;   83;-;  367;-;   -1;x;   31;-; 1493;-;   -1;x;   -1;x;   -1;x;   21;-;    4;-;   70;-;  321;-;   -1;x;   23;-
6533;9521;09;A;   3;230104; 3;u;11; 2730;-; 2094;-;  462;-;  391;-; 2206;-;   -1;x;   -1;x;   -1;x;   29;-;    6;-;   78;-;  378;-;   -1;x;   33;-; 1664;-;   -1;x;   -1;x;   -1;x;   15;-;    3;-;   66;-;  322;-;   -1;x;   24;-
6533;9521;09;A;   3;230104; 3;u;12; 3151;-; 2330;-;  534;-;  358;-; 2547;-;   -1;x;   -1;x;   -1;x;   36;-;   10;-;  105;-;  419;-;   -1;x;   34;-; 1917;-;   -1;x;   -1;x;   -1;x;   25;-;    7;-;   60;-;  291;-;   -1;x;   30;-
6533;9521;09;A;   3;230104; 3;u;13; 3455;-; 2585;-;  495;-;  443;-; 2876;-;   -1;x;   -1;x;   -1;x;   42;-;    5;-;   87;-;  403;-;   -1;x;   42;-; 2092;-;   -1;x;   -1;x;   -1;x;   26;-;    8;-;  100;-;  335;-;   -1;x;   24;-
